segment_id,direction,max_spots,sign_id
8235867,1,8,980
8240239,0,0,980
8235947,1,20,695
8239784,1,0,980
8241240,0,0,980
8241240,1,0,980
8237086,1,0,980
8242129,1,0,980
8242129,0,0,980
8238263,1,0,980
8238263,0,0,980
8240030,0,0,980
8240030,1,0,980
8234289,0,0,980
8235903,1,0,980
8235904,1,6,669
8235905,1,8,669
8235906,1,2,669
8235907,1,6,669
8234647,0,2,271
8234647,1,2,271
8235907,0,6,669
8235906,0,0,980
8235905,0,11,669
8235904,0,5,669
8235903,0,2,669
8240702,1,19,1043
8236741,1,3,1029
8236742,1,0,980
8236744,0,3,1029
8236743,0,2,1029
8236645,0,9,678
8236739,1,5,1029
8236740,1,3,1029
8236743,1,3,1029
8236744,1,3,1029
8236742,0,0,980
8238628,1,17,1038
8238628,0,18,1038
8240975,1,0,980
8240976,1,0,980
8240466,1,0,980
8240466,0,0,980
8240634,1,0,980
8234037,0,5,1055
8240467,0,0,980
8240634,0,0,980
8240478,1,0,980
8242069,1,0,980
8234038,0,16,202
8239275,0,0,980
8239275,1,0,980
8234204,1,15,1035
8239034,1,0,980
8239034,0,0,980
8238647,0,0,980
8241057,0,0,980
8242852,1,0,980
8242852,0,0,980
8240700,1,0,980
8240701,1,3,632
8238587,1,0,980
8238587,0,0,980
8239412,1,36,1069
8239893,0,0,980
8236417,1,0,980
8236417,0,0,980
8240129,0,0,980
8239368,0,0,980
8239368,1,0,980
8235269,0,0,980
8236673,1,0,980
8242192,0,0,980
8242192,1,0,980
8235270,0,0,980
8239367,1,0,980
8238599,1,0,980
8242806,0,5,1033
8236005,0,0,980
8236005,1,0,980
8240451,0,4,1067
8238391,1,0,985
8240031,0,0,980
8235415,0,2,798
8237351,1,0,980
8235270,1,0,980
8239367,0,0,980
8238710,0,0,980
8240176,1,6,731
8240176,0,5,1033
8237172,1,0,980
8240311,0,0,980
8237942,0,0,980
8234392,0,0,980
8242902,1,0,980
8242902,0,0,980
8238916,1,0,980
8238599,0,0,980
8238488,1,0,980
8241364,0,0,980
8240842,0,0,980
8239539,0,5,1067
8238982,0,0,980
8240031,1,0,985
8234198,0,0,980
8236284,1,0,980
8234191,0,0,980
8234191,1,7,1130
8241955,0,17,799
8236911,1,0,980
8242659,0,0,980
8242111,0,4,1138
8242112,1,20,1138
8242112,0,12,1138
8237512,1,0,980
8241040,0,4,634
8239979,1,6,730
8239984,1,19,730
8238469,0,11,1140
8238139,1,1,798
8237391,0,1,1043
8237391,1,3,731
8234770,1,8,633
8236599,0,0,1002
8238540,1,20,1052
8238540,0,19,1052
8242279,1,13,278
8234219,1,7,1038
8239476,0,15,1032
8239765,1,13,286
8235922,0,0,980
8235922,1,0,980
8234234,0,10,799
8240041,1,6,202
8242289,1,22,669
8242289,0,6,669
8239314,0,13,271
8240812,0,14,271
8234872,0,5,669
8238659,1,3,669
8241368,1,2,1032
8238018,0,4,202
8238295,1,0,980
8242105,0,0,980
8241543,0,0,980
8242379,1,0,980
8241021,0,0,980
8241022,1,0,980
8236056,1,0,980
8234032,0,0,980
8235251,0,0,980
8235252,0,0,980
8243064,0,0,980
8234742,0,0,980
8236948,0,0,980
8240660,1,0,980
8237128,0,0,980
8242889,0,12,669
8235650,1,0,980
8235650,0,0,980
8236456,1,0,980
8242465,1,0,980
8242887,1,0,980
8238139,0,0,980
8239819,1,0,980
8237918,1,0,980
8236087,0,0,980
8242014,0,0,980
8234884,1,0,980
8239294,1,0,980
8234885,0,0,980
8240270,1,0,980
8240468,0,0,980
8240908,1,0,980
8235140,0,0,980
8235140,1,0,980
8240218,1,0,980
8240218,0,0,980
8242105,1,0,980
8240041,0,8,202
8240300,1,3,652
8240301,1,10,652
8237590,0,11,650
8237591,0,17,671
8236719,1,4,630
8238409,0,5,647
8234847,0,0,980
8242379,0,0,980
8241357,0,0,980
8234032,1,0,980
8237292,0,0,980
8236948,1,0,980
8237620,1,0,980
8237620,0,0,980
8242014,1,0,980
8237926,1,0,980
8241617,0,0,980
8241327,1,0,980
8240908,0,0,980
8237674,0,0,980
8235697,0,0,980
8237197,0,0,980
8235527,0,0,980
8237733,0,0,980
8236334,0,0,980
8241741,1,0,980
8238364,1,0,980
8238364,0,0,980
8235697,1,0,980
8236762,1,2,652
8236817,1,2,652
8237242,1,0,980
8237242,0,0,980
8238215,0,11,671
8238658,1,1,669
8242425,1,8,647
8235790,1,5,653
8234217,0,12,686
8239479,1,0,980
8242658,1,8,1136
8240104,1,2,652
8241543,1,0,980
8241021,1,0,980
8241022,0,0,980
8236056,0,0,980
8238295,0,0,980
8236047,0,0,980
8236369,0,0,980
8240660,0,0,980
8239819,0,0,980
8236369,1,0,980
8235261,0,0,980
8242887,0,0,980
8236492,1,0,980
8236492,0,0,980
8242465,0,0,980
8236456,0,0,980
8237128,1,0,980
8234742,1,0,980
8237916,1,0,980
8237917,0,0,980
8237918,0,0,980
8237926,0,0,980
8239294,0,0,980
8234884,0,0,980
8234885,1,0,980
8241327,0,0,980
8242296,0,0,980
8234464,0,0,980
8237166,0,0,980
8237589,0,2,671
8237166,1,0,980
8236334,1,0,980
8234464,1,0,980
8241741,0,0,980
8237733,1,0,980
8235304,1,1,681
8236675,1,0,1132
8236675,0,0,980
8242190,0,0,980
8242190,1,1,1132
8240299,0,13,1142
8234850,0,0,980
8234850,1,0,980
8235508,1,0,980
8239488,0,5,798
8240241,0,9,1052
8242463,0,0,980
8239256,0,0,980
8239257,0,0,980
8241007,0,0,980
8240453,1,3,634
8234643,0,0,980
8237927,0,0,1028
8239214,0,32,1142
8241689,0,8,202
8234077,0,0,980
8234077,1,0,980
8236674,1,8,1132
8239214,1,28,1143
8241662,0,0,980
8234728,0,0,980
8237600,0,0,980
8241645,1,0,980
8235507,1,0,980
8235507,0,0,980
8235508,0,0,980
8236830,0,1,1035
8241224,1,30,1131
8237927,1,0,1028
8242191,1,7,1132
8241324,1,2,796
8240299,1,11,1142
8241662,1,0,980
8234728,1,0,980
8237600,1,0,980
8242241,1,0,980
8242241,0,0,980
8241645,0,0,980
8236706,1,0,980
8236706,0,0,980
8237771,1,8,1029
8238034,0,0,980
8235352,1,0,980
8239584,0,2,653
8240012,0,0,980
8237077,1,0,980
8241847,0,0,980
8241850,1,0,980
8241850,0,0,980
8234136,0,0,980
8238456,0,0,980
8241496,0,2,1003
8240635,0,21,798
8236830,1,3,1035
8234159,1,0,980
8241632,0,0,980
8241630,0,0,980
8238522,0,0,980
8240427,1,0,980
8240427,0,0,980
8240012,1,2,634
8234193,0,0,980
8240315,0,0,980
8240852,0,0,980
8242230,0,0,980
8234219,0,0,980
8241848,0,0,980
8241849,0,0,980
8239297,0,0,980
8238759,0,0,980
8236849,0,0,980
8234297,1,0,980
8235178,0,0,980
8242119,0,0,980
8238457,0,0,980
8234472,1,0,985
8236851,0,0,980
8240996,0,0,980
8237483,0,0,985
8235046,0,0,980
8237257,1,0,980
8234325,0,0,980
8240630,1,0,980
8242030,1,0,980
8238731,1,0,980
8240725,0,0,980
8240725,1,0,980
8241425,0,0,980
8240168,0,0,980
8239011,0,0,980
8234260,1,0,980
8234261,1,0,980
8239146,1,0,980
8239083,0,0,980
8234261,0,0,980
8236710,0,0,980
8240143,1,0,980
8234475,0,3,1055
8241216,0,11,669
8241562,1,7,647
8239699,0,13,669
8235083,1,7,647
8238639,0,13,686
8235914,0,11,652
8236545,0,5,1038
8236545,1,4,1038
8239750,0,6,798
8234949,1,8,202
8235346,0,16,231
8238369,0,8,286
8238370,1,4,286
8238370,0,2,286
8241117,1,3,236
8241118,1,14,236
8238993,0,5,669
8242759,0,5,669
8240847,0,14,1055
8235615,0,19,686
8234068,0,15,202
8241949,0,10,202
8239381,1,6,653
8239382,1,0,980
8239028,0,5,731
8235427,0,0,980
8235428,0,0,980
8241003,0,0,980
8241003,1,0,980
8241113,0,0,980
8350992,0,0,980
8235655,0,0,980
8236627,0,0,980
8241859,0,0,980
8242719,0,0,980
8242720,0,0,980
8242721,0,0,980
8238145,0,0,980
8239768,0,0,980
8241863,0,0,980
8239382,0,0,980
8239386,0,0,980
8237245,0,0,980
8239201,0,0,985
8240564,0,0,980
8234110,1,0,985
8235656,0,0,980
8235657,0,0,980
8235658,0,0,980
8242718,0,0,980
8238144,0,0,980
8238174,0,0,980
8238831,0,0,980
8241863,1,0,980
8239381,0,0,980
8239383,0,0,980
8236075,0,0,980
8236075,1,0,980
8236076,1,0,980
8239384,0,0,980
8239385,0,0,980
8240977,0,0,980
8234587,1,0,980
8240671,0,0,985
8239202,0,0,985
8239203,1,0,985
8239203,0,0,985
8240565,0,0,980
8235659,0,0,980
8235660,0,0,980
8236628,0,0,980
8240672,0,0,985
8239201,1,0,985
8239202,1,0,985
8242273,0,0,980
8236731,1,0,980
8235751,0,0,980
8239512,1,0,980
8237078,0,0,980
8240700,0,0,980
8240701,0,0,980
8240503,0,1,632
8238561,1,0,980
8238562,0,0,980
8236883,0,0,980
8234204,0,0,980
8235728,0,0,980
8242337,0,20,652
8235076,1,0,980
8242766,1,0,980
8234078,0,19,669
8234646,0,0,980
8240522,0,0,980
8240523,0,0,980
8240524,0,0,980
8237177,0,0,980
8241747,1,0,980
8241748,1,3,231
8237680,0,0,980
8241749,1,3,231
8241750,1,1,231
8239562,0,0,980
8241755,1,6,231
8241756,1,0,980
8236176,1,0,980
8351517,1,16,231
8235809,1,0,980
8242316,1,0,980
8236178,0,0,980
8242318,1,0,980
8234457,1,0,980
8239304,1,0,980
8237834,1,0,980
8236506,0,0,980
8237835,1,0,980
8237836,1,0,980
8237944,1,0,980
8235681,0,0,980
8234592,1,0,980
8236920,1,0,980
8236284,0,0,980
8242116,1,0,980
8239837,0,0,980
8239659,1,0,980
8235749,1,0,980
8235749,0,0,980
8235750,0,0,980
8237051,0,15,652
8236003,0,0,980
8237587,1,0,980
8237586,0,0,980
8237153,1,0,980
8237154,1,0,980
8236937,1,0,980
8236937,0,0,980
8236740,0,0,980
8238981,0,0,980
8234289,1,0,980
8238982,1,1,231
8237580,1,0,980
8237581,1,0,980
8236868,0,0,980
8236869,0,0,980
8240239,1,0,980
8240240,0,0,980
8242916,0,0,980
8242916,1,0,980
8236832,1,0,980
8242632,0,0,980
8242616,0,0,980
8237947,1,0,980
8239430,0,0,980
8242707,1,0,980
8241139,1,0,980
8237551,1,0,980
8235647,0,0,980
8238223,0,0,980
8241264,0,0,980
8234621,0,0,980
8236358,0,0,980
8239139,0,0,980
8236876,0,0,980
8235757,0,0,980
8235758,0,0,980
8241610,0,0,980
8241611,1,0,980
8241611,0,0,980
8241127,1,0,980
8242748,1,0,980
8242748,0,0,980
8235646,1,0,980
8241524,1,0,980
8241524,0,0,980
8241082,0,0,980
8241083,0,0,980
8240525,0,0,980
8237178,0,0,980
8237179,0,0,980
8237180,0,0,980
8238947,1,0,980
8235062,0,0,980
8241752,1,0,980
8241753,1,0,980
8235063,0,0,980
8241758,1,2,231
8242272,0,0,980
8236731,0,0,980
8235376,1,0,980
8238661,1,0,980
8238661,0,0,980
8241767,1,0,980
8241767,0,0,980
8237581,0,0,980
8237580,0,0,980
8234752,0,0,980
8242700,1,0,980
8242700,0,0,980
8236832,0,0,980
8242632,1,0,980
8234336,1,0,980
8234846,1,0,980
8237498,1,0,980
8237498,0,0,980
8236933,1,0,980
8239043,1,5,652
8239874,0,0,980
8242477,1,0,980
8241262,0,0,980
8241682,0,0,980
8241683,0,0,980
8241684,0,0,980
8241053,0,0,980
8237160,0,0,980
8242011,0,0,980
8234106,0,0,980
8239973,0,0,980
8239974,0,0,980
8240775,0,0,980
8234682,1,14,669
8239491,0,0,980
8239492,0,0,980
8239493,0,0,980
8239140,0,0,980
8239141,0,0,980
8239142,0,0,980
8239143,0,0,980
8237780,1,0,980
8239815,1,0,980
8240597,0,0,980
8240597,1,16,216
8241127,0,0,980
8235646,0,0,980
8241522,0,0,980
8241522,1,0,980
8241523,0,0,980
8240758,1,0,980
8240758,0,0,980
8239113,0,0,980
8239114,0,0,980
8241084,0,0,980
8241084,1,0,980
8238009,1,0,980
8238010,0,0,980
8242767,0,0,980
8239386,1,1,653
8235940,1,3,669
8240728,0,0,980
8241751,1,0,980
8241754,1,10,669
8240553,0,0,980
8241760,1,11,231
8350992,1,0,980
8235655,1,0,980
8344602,0,0,980
8241494,0,0,980
8239543,0,0,980
8237507,0,0,980
8237507,1,0,980
8236179,0,0,980
8236179,1,0,980
8236178,1,0,980
8242317,1,0,980
8238794,1,4,671
8238795,1,77,686
8236308,0,40,686
8238887,1,0,980
8240429,1,0,980
8240429,0,0,980
8238601,0,0,980
8238602,0,0,980
8239893,1,0,980
8236209,1,8,345
8234592,0,0,980
8236920,0,0,980
8234198,1,0,980
8240255,1,0,980
8240552,0,0,980
8241759,1,4,231
8236177,0,9,1052
8238215,1,0,980
8237694,0,0,980
8234457,0,0,980
8238795,0,64,669
8239304,0,0,980
8236506,1,0,980
8240417,1,0,980
8240417,0,0,980
8237944,0,0,980
8236094,0,0,980
8235972,1,0,980
8235972,0,0,980
8238115,1,0,980
8242116,0,0,980
8237310,1,0,980
8239027,0,1,690
8235746,1,0,980
8237637,0,0,980
8238583,1,0,980
8237879,1,0,980
8234355,0,4,1055
8239052,1,0,980
8239052,0,0,980
8238446,0,0,980
8239050,0,0,980
8239204,0,0,980
8239442,0,0,980
8239576,0,0,980
8240053,1,0,980
8234881,0,0,980
8241653,0,0,980
8236187,0,0,980
8241651,0,0,980
8237898,0,0,980
8237897,0,0,980
8237896,0,0,980
8236131,0,0,980
8243057,1,14,631
8240568,1,0,980
8240876,0,8,669
8242672,0,0,980
8240726,0,4,634
8241058,1,0,980
8239700,0,0,980
8239685,0,0,980
8243002,0,0,980
8243003,0,0,980
8238584,1,0,980
8237880,1,0,980
8240555,0,0,980
8234233,0,7,787
8234359,0,0,980
8241722,1,0,980
8239871,1,0,980
8237512,0,0,980
8237656,1,0,980
8241486,1,0,980
8237229,1,4,1062
8234960,1,0,980
8234960,0,0,980
8234359,1,0,980
8241557,0,0,980
8239871,0,0,980
8243004,0,0,980
8236547,0,0,980
8240294,0,0,980
8239442,1,0,980
8242244,1,0,980
8235884,0,0,980
8239921,0,2,652
8236482,0,0,980
8236481,0,0,980
8236480,1,0,980
8242074,0,0,980
8351435,0,0,980
8345733,1,0,980
8351977,0,0,980
8351977,1,0,980
8351976,0,0,980
8351975,0,0,980
8240569,1,0,980
8240570,1,0,980
8239539,1,0,980
8234368,1,0,980
8236167,0,0,980
8238493,0,0,980
8238867,1,0,980
8238867,0,0,980
8240644,1,0,980
8240644,0,0,980
8238607,1,0,980
8238608,1,0,980
8238609,1,0,980
8238610,1,0,980
8237336,1,0,980
8237004,1,0,980
8238855,1,0,980
8238856,1,0,980
8243062,0,0,980
8238609,0,0,980
8238610,0,0,980
8237336,0,0,980
8238454,1,0,980
8235816,1,0,980
8235817,1,0,980
8242679,1,0,980
8242680,0,0,980
8242681,0,0,980
8239204,1,0,980
8234217,1,0,980
8239444,0,0,980
8239444,1,0,980
8242425,0,6,647
8242243,1,7,686
8238657,0,2,669
8236484,0,0,980
8236483,0,0,980
8236481,1,0,980
8236482,1,0,980
8236483,1,0,980
8351975,1,0,980
8351976,1,0,980
8241653,1,2,1058
8234762,0,0,980
8235114,0,0,980
8237895,0,0,980
8239842,0,0,980
8239842,1,0,980
8234161,0,0,980
8238390,1,0,980
8235227,1,7,1053
8241881,0,0,980
8241882,0,0,980
8242870,0,0,980
8240177,1,0,980
8234369,1,0,980
8234368,0,0,980
8242673,0,0,980
8238463,1,0,980
8242557,1,0,980
8239996,1,0,980
8238857,0,0,980
8243061,1,0,980
8243061,0,0,980
8235816,0,0,980
8235817,0,0,980
8242679,0,0,980
8242680,1,0,980
8236163,0,0,980
8236164,0,0,980
8236165,0,0,980
8236166,0,0,980
8238855,0,0,980
8235665,0,0,980
8235666,1,0,980
8235666,0,0,980
8235255,0,0,980
8238454,0,0,980
8235366,0,14,647
8235365,0,12,647
8235365,1,14,647
8242134,0,0,980
8235032,0,0,980
8235573,0,0,980
8237307,0,0,980
8237308,0,0,980
8240909,0,0,980
8241407,1,0,980
8235370,0,0,1002
8236148,0,0,980
8236149,0,0,980
8235168,0,0,980
8242540,0,0,980
8237407,0,0,980
8235448,0,0,980
8243008,0,0,980
8243008,1,0,980
8236148,1,0,980
8235168,1,0,980
8235448,1,0,985
8236028,0,0,980
8236113,0,0,980
8235819,0,0,980
8237388,1,0,980
8234948,1,3,202
8242035,0,0,980
8242036,0,0,980
8234950,1,3,202
8242037,0,0,980
8242001,1,0,980
8242001,0,0,980
8242038,0,0,980
8239747,0,0,980
8240401,0,0,980
8234623,0,0,980
8241001,0,0,980
8241001,1,0,980
8234888,1,0,980
8242490,0,0,980
8237130,0,0,980
8237131,0,0,980
8238181,0,0,980
8236975,0,0,980
8238593,0,0,980
8236447,0,0,980
8236184,0,0,980
8242313,1,0,980
8241855,0,0,980
8236448,0,0,980
8236449,0,0,980
8240993,0,0,980
8241823,0,0,980
8238085,1,0,980
8236184,1,0,980
8241697,0,0,980
8240261,0,0,980
8239792,1,0,980
8242313,0,0,980
8238277,0,0,980
8238278,1,0,980
8238279,1,0,980
8238279,0,0,980
8241898,1,0,980
8234451,0,0,980
8234451,1,0,980
8240303,1,0,980
8236763,0,0,980
8236468,0,0,980
8238596,0,0,980
8238595,0,0,980
8238595,1,0,980
8238596,1,0,980
8240302,0,0,980
8240301,0,0,980
8240300,0,0,980
8238014,0,0,980
8234301,1,0,980
8234301,0,0,980
8237802,0,0,980
8234252,0,0,980
8239361,0,0,980
8239361,1,0,980
8234251,1,0,980
8234252,1,0,980
8238194,0,0,980
8240507,0,0,980
8240509,0,0,980
8241232,1,0,980
8236357,1,0,980
8237929,0,0,980
8237931,0,0,980
8235638,0,0,980
8239158,0,0,980
8242904,0,0,980
8242904,1,0,980
8238099,0,0,985
8241763,1,0,980
8241658,1,0,980
8238115,0,0,980
8238038,0,0,980
8235923,0,0,980
8237269,0,0,980
8239109,0,0,980
8239109,1,0,980
8238381,1,0,980
8235627,1,0,980
8239534,0,0,980
8242098,0,0,980
8237098,0,0,980
8237097,0,0,980
8242376,1,0,980
8242842,0,0,980
8237097,1,0,980
8242322,1,0,980
8240830,1,0,980
8240830,0,0,980
8240831,1,0,980
8240831,0,0,980
8241905,0,0,980
8236253,1,0,980
8234852,0,0,980
8234852,1,0,980
8236254,1,0,980
8235674,1,0,980
8235676,1,0,980
8238899,0,0,980
8235347,1,0,980
8238898,0,0,980
8238896,0,0,980
8241256,0,0,980
8235444,0,0,980
8344862,1,0,980
8239178,1,0,980
8234398,0,0,980
8237728,1,0,980
8237728,0,0,980
8350249,1,0,980
8236267,1,0,1002
8236268,1,0,980
8235539,0,0,980
8239857,1,0,980
8241695,0,0,1002
8234251,0,0,980
8240508,0,0,980
8237930,0,0,980
8234685,1,0,980
8237932,0,0,980
8237932,1,0,1002
8241091,0,0,980
8241094,0,0,980
8237824,0,0,980
8240356,0,0,980
8239159,1,0,980
8239159,0,0,980
8239001,0,0,980
8239001,1,0,980
8241594,0,0,980
8241594,1,0,980
8240543,0,0,980
8240544,1,0,980
8238098,0,0,980
8238098,1,0,985
8238099,1,0,985
8234499,0,0,980
8234499,1,0,980
8243015,0,0,980
8235388,0,0,980
8235388,1,0,980
8235359,0,0,980
8237310,0,0,980
8239289,1,0,980
8241658,0,0,980
8237405,1,0,980
8235923,1,0,980
8235927,0,0,980
8235927,1,0,980
8238011,0,0,980
8239523,0,0,980
8238840,0,0,980
8238840,1,0,1001
8240668,0,0,980
8239982,0,0,980
8237910,0,0,671
8238762,0,0,980
8238761,0,0,980
8238760,0,0,980
8240694,1,0,980
8240693,1,1,980
8237641,0,0,980
8234577,1,0,980
8237098,1,4,632
8241905,1,0,980
8239175,0,0,980
8235520,0,0,980
8235521,0,0,980
8242924,0,0,980
8242924,1,0,980
8238111,0,0,1002
8239515,0,0,980
8236171,1,0,980
8236581,0,0,980
8240919,0,0,980
8240035,1,0,980
8234377,0,0,980
8239857,0,0,980
8241091,1,0,980
8241092,0,0,980
8242931,0,0,980
8241093,0,0,980
8242563,0,0,980
8242563,1,0,980
8234755,1,0,980
8234755,0,0,980
8240543,1,0,980
8240544,0,0,980
8238096,0,0,980
8238096,1,0,980
8236825,0,0,980
8238097,0,0,980
8238097,1,0,980
8238100,0,0,980
8238100,1,0,985
8240255,0,0,980
8239209,0,0,980
8241763,0,0,980
8237953,0,0,980
8238038,1,0,980
8243072,0,22,202
8243072,1,17,202
8234537,0,0,980
8234537,1,0,980
8234847,1,0,671
8241700,0,0,980
8241699,0,0,980
8241671,1,10,1060
8241673,1,6,1060
8241674,1,2,1060
8235584,0,0,980
8241770,1,0,980
8240381,0,0,980
8240382,0,0,980
8242841,0,0,980
8236254,0,0,980
8236253,0,0,980
8235674,0,0,980
8235676,0,0,980
8235219,1,0,980
8235219,0,0,980
8235346,1,0,980
8238897,0,0,980
8347277,0,0,980
8347277,1,0,980
8234283,1,0,980
8352860,1,0,980
8234983,0,0,980
8237565,0,0,980
8237565,1,0,980
8235793,0,0,980
8235792,0,0,980
8238111,1,0,980
8239754,0,0,980
8239755,0,0,980
8237547,0,0,980
8236581,1,0,1001
8238294,1,0,980
8236267,0,0,980
8236268,0,0,980
8235539,1,0,1002
8241695,1,0,980
8234634,0,0,980
8234863,1,0,980
8234441,0,0,980
8234441,1,0,980
8235760,0,0,980
8235760,1,0,980
8235761,0,0,980
8235761,1,0,980
8234515,0,0,980
8236655,0,0,980
8236655,1,0,1001
8234515,1,0,980
8236526,1,0,980
8236527,1,0,980
8236528,1,0,980
8236527,0,0,980
8236528,0,0,980
8236653,0,0,980
8236653,1,0,980
8236651,0,0,980
8236651,1,0,980
8241233,0,0,980
8243052,0,0,980
8241096,0,0,985
8241096,1,0,980
8236275,1,0,985
8238737,0,0,1002
8237510,1,0,980
8237676,0,0,980
8237677,0,0,980
8234176,0,0,980
8234176,1,0,980
8241501,1,0,980
8240359,1,0,980
8238969,1,0,980
8239568,0,0,980
8239568,1,0,980
8234516,0,0,980
8234516,1,0,980
8236652,0,0,980
8236652,1,0,980
8236650,0,0,980
8241738,1,0,980
8235548,0,0,980
8235454,0,0,980
8241205,0,0,980
8240478,0,0,980
8234179,0,0,980
8237675,0,0,980
8240467,1,0,980
8237510,0,0,980
8234177,0,0,980
8234177,1,0,1002
8237678,0,0,980
8242805,0,0,980
8242805,1,0,980
8242804,1,0,980
8237619,0,0,980
8237619,1,0,980
8236226,0,0,980
8236226,1,0,1002
8237589,1,0,1002
8236987,1,0,1002
8236988,1,0,1002
8234433,1,0,980
8238435,1,0,980
8236345,1,0,980
8236345,0,0,980
8243052,1,0,980
8241233,1,0,980
8243053,0,0,980
8241232,0,0,980
8243054,0,0,980
8238805,0,0,980
8242069,0,0,1002
8234179,1,0,1002
8234178,0,0,980
8237757,0,0,1001
8242803,1,0,980
8242804,0,0,980
8242803,0,0,980
8241500,1,0,980
8238008,0,0,980
8240873,0,0,980
8240824,1,0,980
8240262,0,0,980
8236244,1,0,980
8242110,1,0,980
8242110,0,0,980
8235210,1,0,980
8235210,0,0,980
8241531,0,0,980
8241531,1,0,980
8238313,0,0,980
8240824,0,0,980
8240262,1,0,980
8241207,1,0,980
8236244,0,0,980
8241207,0,0,980
8235603,1,0,980
8239785,1,0,980
8236728,0,0,980
8238969,0,0,980
8238777,0,0,985
8238777,1,0,1002
8238774,0,0,985
8238938,0,0,980
8235603,0,0,980
8241217,1,0,980
8238468,1,0,980
8236728,1,0,980
8238776,0,0,985
8238775,0,0,985
8238776,1,0,1002
8238775,1,0,1002
8237291,1,0,980
8234651,1,0,985
8237291,0,0,980
8234651,0,0,980
8238783,0,0,980
8238784,0,0,980
8234652,1,0,985
8234652,0,0,980
8234655,0,0,980
8234655,1,0,985
8234656,0,0,980
8236209,0,0,980
8234656,1,0,985
8237143,1,0,985
8238774,1,0,980
8236375,1,0,985
8236375,0,0,980
8237491,0,0,980
8237490,1,0,980
8237491,1,0,980
8237490,0,0,980
8236376,1,0,980
8236376,0,0,980
8236377,1,0,980
8236377,0,0,980
8237489,0,0,980
8237489,1,0,980
8240619,0,0,980
8240620,1,0,980
8234287,1,0,980
8240620,0,0,980
8234287,0,0,980
8242408,1,0,980
8242408,0,0,980
8239688,0,0,980
8239688,1,0,980
8242409,1,0,985
8242409,0,0,980
8239687,0,0,980
8239687,1,0,985
8235019,0,0,980
8236715,0,0,980
8240138,0,0,980
8240138,1,0,980
8235369,0,0,980
8235369,1,0,980
8238152,1,8,1035
8235688,0,0,980
8235689,0,0,980
8236026,1,8,1169
8238845,0,0,980
8234865,1,0,980
8234866,0,0,980
8234868,0,0,980
8234866,1,0,980
8234867,1,0,980
8239883,0,0,980
8236750,1,0,980
8236751,1,0,980
8240679,1,0,980
8347823,1,0,980
8347452,1,0,980
8347452,0,0,980
8236026,0,8,1169
8237415,1,8,1169
8237415,0,8,1169
8241963,1,12,1168
8241963,0,12,1168
8237067,0,0,980
8241467,1,0,980
8242836,0,0,980
8234865,0,0,980
8239315,0,0,980
8234868,1,0,980
8239315,1,0,980
8236751,0,0,980
8238065,0,0,980
8234653,0,0,980
8234654,0,0,980
8234654,1,0,980
8234653,1,0,980
8237067,1,0,980
8238627,1,5,1172
8238627,0,3,1172
8238066,0,0,980
8234867,0,0,980
8234864,0,0,980
8234864,1,0,980
8239884,0,0,980
8240679,0,0,980
8236748,0,0,980
8236749,0,0,980
8236747,0,0,980
8236747,1,0,980
8236748,1,0,980
8236749,1,0,980
8236750,0,0,980
8239517,0,0,980
8238817,0,0,980
8352474,1,0,980
8239514,1,0,634
8236797,1,0,634
8236797,0,0,634
8234401,1,0,634
8234401,0,0,634
8236285,0,0,634
8239466,1,0,980
8346567,0,0,980
8235964,1,0,980
8235612,0,0,980
8239056,0,0,980
8234692,0,0,980
8238750,0,0,980
8238752,0,0,980
8235517,1,0,980
8240768,0,0,980
8238539,0,0,980
8240882,0,0,980
8239671,0,0,980
8346346,1,0,980
8347823,0,0,980
8352474,0,0,980
8240884,1,0,980
8240365,0,0,980
8239670,0,0,980
8236767,0,0,980
8237263,0,0,980
8237263,1,0,980
8238872,0,0,980
8238873,0,0,980
8242434,0,0,980
8238234,0,0,980
8238749,0,0,980
8235202,0,0,980
8241569,1,0,980
8236285,1,0,634
8242505,0,0,634
8239466,0,0,980
8237264,0,0,980
8237264,1,0,980
8239467,0,0,980
8239467,1,0,980
8238104,1,0,980
8238104,0,0,980
8241351,0,0,980
8237218,0,0,980
8238171,1,0,980
8238751,0,0,980
8239253,1,0,980
8235200,0,0,980
8241898,0,0,980
8240151,0,0,980
8240153,0,0,980
8240883,0,0,980
8239669,0,0,980
8238143,1,0,980
8238141,1,0,980
8240008,0,0,980
8240008,1,0,980
8236888,0,0,980
8236888,1,0,980
8242051,1,0,980
8236863,1,0,980
8236863,0,0,980
8238259,0,0,980
8235245,1,0,980
8235246,0,0,980
8235245,0,0,980
8238259,1,0,980
8235247,1,0,980
8235247,0,0,980
8241238,1,0,980
8241807,1,0,980
8241806,1,0,980
8238960,0,0,980
8240587,0,0,980
8240589,1,0,980
8240589,0,0,980
8240588,0,0,980
8240586,0,0,980
8240586,1,0,980
8240587,1,0,980
8240588,1,0,980
8241808,1,0,980
8239524,0,0,980
8236007,0,0,980
8238713,1,0,980
8239991,0,0,980
8242836,1,0,980
8235917,0,0,980
8235918,0,0,980
8235919,0,0,980
8236864,1,0,980
8241615,0,0,980
8347769,1,0,980
8347769,0,0,980
8236650,1,0,980
8235605,0,0,980
8235605,1,0,980
8238646,0,0,980
8238645,0,0,980
8236200,0,0,980
8236199,0,0,980
8236199,1,0,980
8235415,1,3,798
8236200,1,0,980
8238645,1,0,980
